J,R,E,M,algo,runtime,kendalls_tau,mae
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),25,Conjugate Priors,1616.8305792808533,0.2076767676767676,7.991735537190083
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),26,Conjugate Priors,1636.7145459651947,0.1325252525252524,4.878787878787879
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),27,Conjugate Priors,1618.467537164688,0.1735353535353535,6.46831955922865
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),28,Conjugate Priors,2043.0571603775024,0.2387878787878787,9.787878787878787
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),29,Conjugate Priors,1592.6873939037323,0.1951515151515151,7.8402203856749315
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),30,Conjugate Priors,1670.7739732265472,0.1173737373737373,3.4765840220385678
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),31,Conjugate Priors,1603.640379667282,0.1476767676767676,6.039944903581267
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),32,Conjugate Priors,2037.658639431,0.1507070707070706,5.706611570247934
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),33,Conjugate Priors,2128.6765258312225,0.1115151515151514,3.680440771349862
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),34,Conjugate Priors,3196.590503931045,0.129090909090909,4.177685950413223
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),35,Conjugate Priors,3239.39657330513,0.1185858585858585,3.931129476584022
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),36,Conjugate Priors,2019.9583704471588,0.2145454545454544,8.699724517906336
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),37,Conjugate Priors,1892.5804677009585,0.0997979797979797,3.544077134986226
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),38,Conjugate Priors,2083.925028324127,0.1074747474747473,4.15564738292011
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),39,Conjugate Priors,2992.181113243103,0.2076767676767676,8.161157024793388
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),40,Conjugate Priors,1840.900672197342,0.1424242424242424,5.389807162534435
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),41,Conjugate Priors,1587.2003297805786,0.2367676767676767,9.49586776859504
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),42,Conjugate Priors,1939.418050289154,0.1250505050505049,4.590909090909091
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),43,Conjugate Priors,3214.023032426834,0.2404040404040404,9.413223140495868
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),44,Conjugate Priors,1593.7508704662323,0.1123232323232322,4.055096418732783
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),45,Conjugate Priors,1990.0397465229037,0.0810101010101009,3.176308539944904
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),46,Conjugate Priors,2071.3192620277405,0.1436363636363635,4.754820936639119
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),47,Conjugate Priors,1593.1503372192385,0.089090909090909,3.097796143250689
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),48,Conjugate Priors,1605.3268356323242,0.2084848484848484,8.37603305785124
726,0.21,Exp 3: S + Ordinal kj (Uniform) + X (Normal),49,Conjugate Priors,2976.7422688007355,0.0903030303030302,2.703856749311295
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),0,Conjugate Priors,2661.3004274368286,0.0884848484848484,3.21900826446281
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),1,Conjugate Priors,6329.380167245865,0.3218181818181818,13.661157024793388
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),2,Conjugate Priors,2420.9583852291107,0.1555555555555555,6.410468319559229
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),3,Conjugate Priors,1645.283979177475,0.15010101010101,5.8856749311294765
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),4,Conjugate Priors,2701.553164958954,0.1705050505050504,6.2245179063360885
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),5,Conjugate Priors,1610.0202419757843,0.2222222222222222,9.557851239669422
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),6,Conjugate Priors,2723.709452390671,0.1177777777777777,4.585399449035813
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),7,Conjugate Priors,3170.976798772812,0.1014141414141413,3.384297520661157
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),8,Conjugate Priors,2479.481528043747,0.1426262626262626,4.877410468319559
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),9,Conjugate Priors,1789.2927737236023,0.1242424242424241,3.9201101928374658
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),10,Conjugate Priors,1814.6441810131075,0.202020202020202,8.433884297520661
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),11,Conjugate Priors,1633.9299006462095,0.1454545454545454,5.535812672176308
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),12,Conjugate Priors,1623.6950068473816,0.1842424242424242,6.720385674931129
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),13,Conjugate Priors,1624.9000084400177,0.1337373737373737,5.370523415977962
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),14,Conjugate Priors,2167.821575403213,0.142020202020202,5.316804407713499
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),15,Conjugate Priors,3003.6607542037964,0.1220202020202019,4.68595041322314
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),16,Conjugate Priors,2146.725531101227,0.0955555555555555,3.7548209366391183
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),17,Conjugate Priors,2096.859708070755,0.2878787878787878,12.077134986225897
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),18,Conjugate Priors,1603.4866847991943,0.1414141414141413,5.867768595041323
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),19,Conjugate Priors,1596.520268201828,0.1755555555555555,6.774104683195592
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),20,Conjugate Priors,2722.3243491649628,0.1808080808080808,5.856749311294766
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),21,Conjugate Priors,2633.9878010749817,0.1450505050505049,4.805785123966942
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),22,Conjugate Priors,1763.8066654205322,0.132121212121212,4.067493112947658
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),23,Conjugate Priors,1958.7056047916408,0.1337373737373737,5.462809917355372
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),24,Conjugate Priors,2806.8433122634888,0.0959595959595959,3.3884297520661155
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),25,Conjugate Priors,3403.946367025376,0.2387878787878787,10.015151515151516
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),26,Conjugate Priors,2036.045595407486,0.184040404040404,7.629476584022038
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),27,Conjugate Priors,2176.9532945156097,0.1757575757575757,5.984848484848484
726,0.21,Exp 4: S + Ordinal kj (Uniform) + X (Non-Normal),28,Conjugate Priors,1844.1946647167208,0.2288888888888888,8.918732782369146
